C,C#/Db,D,D#/Eb,E,F,F#/Gb,G,G#/Ab,A,A#/Bb,B,class_number
0.03630560542589268,0.24376620785956513,0.0017953321364452424,0.09934171154997008,0.0015958507879513266,0.1968880909634949,0.0756034310791941,0.0027927388789148215,0.11789347695990425,0.0015958507879513266,0.21663674446439257,0.005784959106323559,22
0.25510204081632654,0.0,0.12244897959183673,0.02040816326530612,0.11989795918367346,0.08673469387755102,0.007653061224489796,0.19642857142857142,0.012755102040816327,0.07142857142857142,0.03316326530612245,0.07397959183673469,0
0.0,0.12698412698412698,0.1305780173704702,0.002395926924228811,0.16202455825097334,0.002994908655286014,0.1569332135369871,0.0,0.019766397124887692,0.1988619347109913,0.0,0.19946091644204852,9
0.19416319237641452,0.001786777843954735,0.10244192972007148,0.005360333531864205,0.1810601548540798,0.09291244788564622,0.01012507444907683,0.23108993448481238,0.0,0.07980941036331149,0.015485407980941036,0.08576533650982728,0
0.08884588318085855,0.0014074595355383533,0.07371569317382125,0.2531667839549613,0.00422237860661506,0.11242083040112597,0.0,0.14725545390570022,0.09166080225193525,0.006157635467980296,0.2204433497536946,0.0007037297677691766,3
0.08174692049272117,0.0,0.14781634938409854,0.11534154535274356,0.008958566629339306,0.2116461366181411,0.01791713325867861,0.11310190369540873,0.0,0.07054871220604703,0.22396416573348266,0.008958566629339306,10
0.0015822784810126582,0.03916139240506329,0.27848101265822783,0.0,0.08702531645569621,0.008306962025316455,0.13449367088607594,0.13409810126582278,0.002768987341772152,0.20727848101265822,0.0,0.10680379746835443,2
0.21693583587952858,0.0013094718463553033,0.10955914447839371,0.003491924923614142,0.12003491924923614,0.14884329986905281,0.008293321693583587,0.19729375818419903,0.0,0.09777389786119599,0.006110868616324749,0.09035355739851593,0
0.21928934010152284,0.0,0.12791878172588833,0.0,0.1323181049069374,0.11844331641285956,0.006091370558375634,0.19661590524534686,0.0,0.12081218274111676,0.0040609137055837565,0.07445008460236886,0
0.0005205622071837585,0.05726184279021343,0.3180635085892764,0.0,0.12233211868818324,0.0,0.08485163977095263,0.14211348256116607,0.0,0.2342529932326913,0.0,0.04060385216033316,2
0.08485163977095263,0.14211348256116607,0.0,0.2342529932326913,0.0,0.04060385216033316,0.0005205622071837585,0.05726184279021343,0.3180635085892764,0.0,0.12233211868818324,0.0,8
0.048115477145148355,0.02445870088211708,0.36066559743384125,0.0,0.08620689655172414,0.00400962309542903,0.07578187650360867,0.12129109863672814,0.0012028869286287089,0.1635926222935044,0.008420208500400962,0.10625501202886929,2
0.05730288668677294,0.08099956915122791,0.25075398535114174,0.07410598879793193,0.06204222317966394,0.0,0.1068504954760879,0.1865575183110728,0.0,0.10814304179233089,0.00043084877208099956,0.07281344248168893,7
0.21928934010152284,0.0,0.12791878172588833,0.0,0.1323181049069374,0.11844331641285956,0.006091370558375634,0.19661590524534686,0.0,0.12081218274111676,0.0040609137055837565,0.07445008460236886,0
0.0,0.12791878172588833,0.0,0.1323181049069374,0.11844331641285956,0.006091370558375634,0.19661590524534686,0.0,0.12081218274111676,0.0040609137055837565,0.07445008460236886,0.21928934010152284,11
0.059724828017510945,0.0015634771732332708,0.14133833646028768,0.19699812382739212,0.0015634771732332708,0.16479049405878674,0.0009380863039399625,0.1357098186366479,0.05409631019387117,0.0009380863039399625,0.24171357098186366,0.0006253908692933083,3
0.0009380863039399625,0.24171357098186366,0.0006253908692933083,0.059724828017510945,0.0015634771732332708,0.14133833646028768,0.19699812382739212,0.0015634771732332708,0.16479049405878674,0.0009380863039399625,0.1357098186366479,0.05409631019387117,6
0.2390087929656275,0.0,0.12486011191047162,0.0,0.14260591526778577,0.1339728217426059,0.01135091926458833,0.22078337330135892,0.0,0.07130295763389288,0.0,0.05611510791366906,0
0.30228291887484715,0.0,0.13310232368528332,0.0014268242967794538,0.11659192825112108,0.1059926620464737,0.0,0.2323685283326539,0.0,0.05340399510803098,0.004688136975132491,0.05014268242967795,0
0.1700721153846154,0.010216346153846154,0.16045673076923078,0.004206730769230769,0.10817307692307693,0.14783653846153846,0.02403846153846154,0.2169471153846154,0.0006009615384615385,0.08653846153846154,0.001201923076923077,0.06971153846153846,0
0.004462753175420529,0.04291108822519739,0.2808101613456917,0.0,0.08891177480260899,0.0006865774116031583,0.1119121180913148,0.1349124613800206,0.012358393408856848,0.2385856505320975,0.0,0.08444902162718847,2
0.04291108822519739,0.2808101613456917,0.0,0.08891177480260899,0.0006865774116031583,0.1119121180913148,0.1349124613800206,0.012358393408856848,0.2385856505320975,0.0,0.08444902162718847,0.004462753175420529,1
0.005410279531109108,0.04508566275924256,0.2993688007213706,0.0004508566275924256,0.03651938683498648,0.0,0.1447249774571686,0.14517583408476104,0.0,0.2560865644724977,0.001352569882777277,0.06582506762849413,2
0.17695826186392224,0.0011435105774728416,0.06918238993710692,0.1786735277301315,0.0,0.11149228130360206,0.00686106346483705,0.13636363636363635,0.07489994282447113,0.005717552887364208,0.2387078330474557,0.0,3
0.07489994282447113,0.005717552887364208,0.2387078330474557,0.0,0.17695826186392224,0.0011435105774728416,0.06918238993710692,0.1786735277301315,0.0,0.11149228130360206,0.00686106346483705,0.13636363636363635,7
0.17394757744241462,0.0,0.20015885623510724,0.0,0.1374106433677522,0.09054805401111994,0.0,0.18665607625099284,0.0,0.13899920571882446,0.0,0.07227958697378872,7
0.0,0.09739368998628258,0.0,0.11042524005486969,0.08916323731138547,0.0,0.23731138545953362,0.0,0.1056241426611797,0.0,0.13305898491083676,0.2270233196159122,11
0.08089770354906055,0.0029575504523312456,0.2860125260960334,0.0,0.08281141266527488,0.0019137091162143354,0.08037578288100208,0.26043841336116913,0.0013917884481558804,0.09864300626304802,0.0,0.10455810716771051,7
0.0019137091162143354,0.08037578288100208,0.26043841336116913,0.0013917884481558804,0.09864300626304802,0.0,0.10455810716771051,0.08089770354906055,0.0029575504523312456,0.2860125260960334,0.0,0.08281141266527488,2
0.10739191073919108,0.009762900976290097,0.14714086471408647,0.09205020920502092,0.022315202231520222,0.21687587168758718,0.02580195258019526,0.13598326359832635,0.016736401673640166,0.07461645746164575,0.11436541143654114,0.03695955369595537,12
0.03695955369595537,0.10739191073919108,0.009762900976290097,0.14714086471408647,0.09205020920502092,0.022315202231520222,0.21687587168758718,0.02580195258019526,0.13598326359832635,0.016736401673640166,0.07461645746164575,0.11436541143654114,13
0.11436541143654114,0.03695955369595537,0.10739191073919108,0.009762900976290097,0.14714086471408647,0.09205020920502092,0.022315202231520222,0.21687587168758718,0.02580195258019526,0.13598326359832635,0.016736401673640166,0.07461645746164575,14
0.07461645746164575,0.11436541143654114,0.03695955369595537,0.10739191073919108,0.009762900976290097,0.14714086471408647,0.09205020920502092,0.022315202231520222,0.21687587168758718,0.02580195258019526,0.13598326359832635,0.016736401673640166,15
0.016736401673640166,0.07461645746164575,0.11436541143654114,0.03695955369595537,0.10739191073919108,0.009762900976290097,0.14714086471408647,0.09205020920502092,0.022315202231520222,0.21687587168758718,0.02580195258019526,0.13598326359832635,16
0.13598326359832635,0.016736401673640166,0.07461645746164575,0.11436541143654114,0.03695955369595537,0.10739191073919108,0.009762900976290097,0.14714086471408647,0.09205020920502092,0.022315202231520222,0.21687587168758718,0.02580195258019526,17
0.02580195258019526,0.13598326359832635,0.016736401673640166,0.07461645746164575,0.11436541143654114,0.03695955369595537,0.10739191073919108,0.009762900976290097,0.14714086471408647,0.09205020920502092,0.022315202231520222,0.21687587168758718,18
0.21687587168758718,0.02580195258019526,0.13598326359832635,0.016736401673640166,0.07461645746164575,0.11436541143654114,0.03695955369595537,0.10739191073919108,0.009762900976290097,0.14714086471408647,0.09205020920502092,0.022315202231520222,19
0.022315202231520222,0.21687587168758718,0.02580195258019526,0.13598326359832635,0.016736401673640166,0.07461645746164575,0.11436541143654114,0.03695955369595537,0.10739191073919108,0.009762900976290097,0.14714086471408647,0.09205020920502092,20
0.09205020920502092,0.022315202231520222,0.21687587168758718,0.02580195258019526,0.13598326359832635,0.016736401673640166,0.07461645746164575,0.11436541143654114,0.03695955369595537,0.10739191073919108,0.009762900976290097,0.14714086471408647,21
0.14714086471408647,0.09205020920502092,0.022315202231520222,0.21687587168758718,0.02580195258019526,0.13598326359832635,0.016736401673640166,0.07461645746164575,0.11436541143654114,0.03695955369595537,0.10739191073919108,0.009762900976290097,22
0.009762900976290097,0.14714086471408647,0.09205020920502092,0.022315202231520222,0.21687587168758718,0.02580195258019526,0.13598326359832635,0.016736401673640166,0.07461645746164575,0.11436541143654114,0.03695955369595537,0.10739191073919108,23
0.03744599135861738,0.0,0.20643302928468554,0.0,0.15458473355736918,0.15650504080652905,0.0,0.17186749879980798,0.0,0.24531925108017283,0.02688430148823812,0.0009601536245799327,21
0.0009601536245799327,0.03744599135861738,0.0,0.20643302928468554,0.0,0.15458473355736918,0.15650504080652905,0.0,0.17186749879980798,0.0,0.24531925108017283,0.02688430148823812,22
0.02688430148823812,0.0009601536245799327,0.03744599135861738,0.0,0.20643302928468554,0.0,0.15458473355736918,0.15650504080652905,0.0,0.17186749879980798,0.0,0.24531925108017283,23
0.24531925108017283,0.02688430148823812,0.0009601536245799327,0.03744599135861738,0.0,0.20643302928468554,0.0,0.15458473355736918,0.15650504080652905,0.0,0.17186749879980798,0.0,12
0.0,0.24531925108017283,0.02688430148823812,0.0009601536245799327,0.03744599135861738,0.0,0.20643302928468554,0.0,0.15458473355736918,0.15650504080652905,0.0,0.17186749879980798,13
0.17186749879980798,0.0,0.24531925108017283,0.02688430148823812,0.0009601536245799327,0.03744599135861738,0.0,0.20643302928468554,0.0,0.15458473355736918,0.15650504080652905,0.0,14
0.0,0.17186749879980798,0.0,0.24531925108017283,0.02688430148823812,0.0009601536245799327,0.03744599135861738,0.0,0.20643302928468554,0.0,0.15458473355736918,0.15650504080652905,15
0.15650504080652905,0.0,0.17186749879980798,0.0,0.24531925108017283,0.02688430148823812,0.0009601536245799327,0.03744599135861738,0.0,0.20643302928468554,0.0,0.15458473355736918,16
0.15458473355736918,0.15650504080652905,0.0,0.17186749879980798,0.0,0.24531925108017283,0.02688430148823812,0.0009601536245799327,0.03744599135861738,0.0,0.20643302928468554,0.0,17
0.0,0.15458473355736918,0.15650504080652905,0.0,0.17186749879980798,0.0,0.24531925108017283,0.02688430148823812,0.0009601536245799327,0.03744599135861738,0.0,0.20643302928468554,18
0.20643302928468554,0.0,0.15458473355736918,0.15650504080652905,0.0,0.17186749879980798,0.0,0.24531925108017283,0.02688430148823812,0.0009601536245799327,0.03744599135861738,0.0,19
0.0,0.20643302928468554,0.0,0.15458473355736918,0.15650504080652905,0.0,0.17186749879980798,0.0,0.24531925108017283,0.02688430148823812,0.0009601536245799327,0.03744599135861738,20
0.20646029609690444,0.0,0.17065948855989233,0.0,0.12893674293405114,0.0,0.06944818304172275,0.23741588156123822,0.0,0.08183041722745626,0.0,0.10524899057873485,7
0.0,0.042222222222222223,0.25666666666666665,0.0,0.12777777777777777,0.0,0.16111111111111112,0.15666666666666668,0.0,0.19444444444444445,0.0,0.06111111111111111,2
0.15666666666666668,0.0,0.19444444444444445,0.0,0.06111111111111111,0.0,0.042222222222222223,0.25666666666666665,0.0,0.12777777777777777,0.0,0.16111111111111112,7
0.0,0.08224076281287247,0.266984505363528,0.0,0.10250297973778308,0.0,0.13468414779499405,0.07508939213349225,0.0,0.28486293206197855,0.0,0.05363528009535161,2
0.14309444708115804,0.006644518272425249,0.1687233032747983,0.0,0.14807783578547698,0.005220692928334125,0.04817275747508306,0.19648789748457524,0.0,0.17726625533934504,0.00047460844803037496,0.10583768391077361,7
0.0,0.0,0.040740740740740744,0.046296296296296294,0.1787037037037037,0.0,0.1537037037037037,0.3175925925925926,0.0,0.028703703703703703,0.0,0.23425925925925925,7
0.040740740740740744,0.046296296296296294,0.1787037037037037,0.0,0.1537037037037037,0.3175925925925926,0.0,0.028703703703703703,0.0,0.23425925925925925,0.0,0.0,5
0.16862745098039217,0.00018674136321195143,0.15406162464985995,0.00018674136321195143,0.16918767507002802,0.025957049486461253,0.0,0.29225023342670403,0.0,0.029878618113912233,0.0067226890756302525,0.15294117647058825,7
0.0067226890756302525,0.15294117647058825,0.16862745098039217,0.00018674136321195143,0.15406162464985995,0.00018674136321195143,0.16918767507002802,0.025957049486461253,0.0,0.29225023342670403,0.0,0.029878618113912233,9
0.1289198606271777,0.0,0.1691831204026326,0.0,0.08439798683701123,0.0,0.05962059620596206,0.30662020905923343,0.0,0.14827719705768486,0.0,0.10298102981029811,7
0.0,0.1691831204026326,0.0,0.08439798683701123,0.0,0.05962059620596206,0.30662020905923343,0.0,0.14827719705768486,0.0,0.10298102981029811,0.1289198606271777,6
0.10090004737091426,0.0,0.27143533870203695,0.0,0.08053055423969682,0.0009474182851729038,0.08337280909521554,0.20558976788252012,0.0,0.13642823306489815,0.0,0.12079583135954523,7
0.007028112449799197,0.05421686746987952,0.2419678714859438,0.0,0.14759036144578314,0.0,0.11546184738955824,0.12751004016064257,0.012048192771084338,0.21285140562248997,0.0,0.08132530120481928,2
0.08132530120481928,0.007028112449799197,0.05421686746987952,0.2419678714859438,0.0,0.14759036144578314,0.0,0.11546184738955824,0.12751004016064257,0.012048192771084338,0.21285140562248997,0.0,3
0.1571704490584259,0.004104297440849831,0.2648478995654273,0.0024142926122646064,0.0680830516658619,0.006035731530661516,0.035490101400289714,0.29357798165137616,0.0024142926122646064,0.0975374215354901,0.0031385803959439883,0.06518590053114437,7
0.24666359871145882,0.012885411872986655,0.07685227795674184,0.02761159687068569,0.10400368154624942,0.17119190059825126,0.0027611596870685687,0.16106764841233318,0.013345605154164749,0.07915324436263231,0.10446387482742751,0.0,5
0.06971677559912855,0.2429193899782135,0.0,0.12799564270152505,0.002178649237472767,0.11056644880174292,0.14106753812636166,0.002178649237472767,0.20806100217864923,0.0,0.09531590413943355,0.0,1
0.05730288668677294,0.08099956915122791,0.25075398535114174,0.07410598879793193,0.06204222317966394,0.0,0.1068504954760879,0.1865575183110728,0.0,0.10814304179233089,0.00043084877208099956,0.07281344248168893,7
0.0,0.10814304179233089,0.00043084877208099956,0.07281344248168893,0.05730288668677294,0.08099956915122791,0.25075398535114174,0.07410598879793193,0.06204222317966394,0.0,0.1068504954760879,0.1865575183110728,11
0.13791446419990389,0.0007208073041806823,0.19341662662181644,0.10740028832292167,0.0,0.09034118212397886,0.03531955790485344,0.17803940413262853,0.0,0.09875060067275349,0.158097068716963,0.0,19
0.0,0.13791446419990389,0.0007208073041806823,0.19341662662181644,0.10740028832292167,0.0,0.09034118212397886,0.03531955790485344,0.17803940413262853,0.0,0.09875060067275349,0.158097068716963,20
0.158097068716963,0.0,0.13791446419990389,0.0007208073041806823,0.19341662662181644,0.10740028832292167,0.0,0.09034118212397886,0.03531955790485344,0.17803940413262853,0.0,0.09875060067275349,21
0.09875060067275349,0.158097068716963,0.0,0.13791446419990389,0.0007208073041806823,0.19341662662181644,0.10740028832292167,0.0,0.09034118212397886,0.03531955790485344,0.17803940413262853,0.0,22
0.0,0.09875060067275349,0.158097068716963,0.0,0.13791446419990389,0.0007208073041806823,0.19341662662181644,0.10740028832292167,0.0,0.09034118212397886,0.03531955790485344,0.17803940413262853,23
0.17803940413262853,0.0,0.09875060067275349,0.158097068716963,0.0,0.13791446419990389,0.0007208073041806823,0.19341662662181644,0.10740028832292167,0.0,0.09034118212397886,0.03531955790485344,12
0.03531955790485344,0.17803940413262853,0.0,0.09875060067275349,0.158097068716963,0.0,0.13791446419990389,0.0007208073041806823,0.19341662662181644,0.10740028832292167,0.0,0.09034118212397886,13
0.09034118212397886,0.03531955790485344,0.17803940413262853,0.0,0.09875060067275349,0.158097068716963,0.0,0.13791446419990389,0.0007208073041806823,0.19341662662181644,0.10740028832292167,0.0,14
0.0,0.09034118212397886,0.03531955790485344,0.17803940413262853,0.0,0.09875060067275349,0.158097068716963,0.0,0.13791446419990389,0.0007208073041806823,0.19341662662181644,0.10740028832292167,15
0.10740028832292167,0.0,0.09034118212397886,0.03531955790485344,0.17803940413262853,0.0,0.09875060067275349,0.158097068716963,0.0,0.13791446419990389,0.0007208073041806823,0.19341662662181644,16
0.19341662662181644,0.10740028832292167,0.0,0.09034118212397886,0.03531955790485344,0.17803940413262853,0.0,0.09875060067275349,0.158097068716963,0.0,0.13791446419990389,0.0007208073041806823,17
0.0007208073041806823,0.19341662662181644,0.10740028832292167,0.0,0.09034118212397886,0.03531955790485344,0.17803940413262853,0.0,0.09875060067275349,0.158097068716963,0.0,0.13791446419990389,18
0.0,0.061565017261219795,0.3187571921749137,0.0,0.09666283084004602,0.0,0.17031070195627157,0.11104718066743383,0.0,0.1956271576524741,0.0,0.04602991944764097,2
0.1973026973026973,0.004495504495504496,0.16833166833166832,0.0,0.12687312687312688,0.0,0.13586413586413587,0.07892107892107893,0.0,0.13436563436563437,0.0,0.15384615384615385,0
0.09700063816209317,0.005105296745373325,0.25143586470963625,0.0,0.07849393746011486,0.0012763241863433313,0.058710912571793235,0.27568602425015953,0.0,0.08934269304403318,0.0006381620931716656,0.14231014677728143,7
0.08439490445859872,0.07802547770700637,0.10031847133757962,0.0023885350318471337,0.20445859872611466,0.016878980891719745,0.07261146496815286,0.03519108280254777,0.06019108280254777,0.27945859872611467,0.0,0.0660828025477707,9
0.0,0.05485232067510549,0.26652601969057665,0.005625879043600563,0.0850914205344585,0.0,0.13009845288326302,0.1258790436005626,0.01828410689170183,0.23136427566807313,0.0035161744022503515,0.07876230661040788,2
0.05899464742843845,0.2518035838957412,0.00011636025133814289,0.11926925762159646,0.00011636025133814289,0.06853618803816616,0.13765417733302304,0.02059576448685129,0.21200837793809635,0.0003490807540144287,0.1302071212473819,0.0003490807540144287,1
0.020089285714285716,0.035342261904761904,0.25297619047619047,0.0,0.07738095238095238,0.0,0.11867559523809523,0.2105654761904762,0.0,0.15811011904761904,0.011160714285714286,0.11569940476190477,2
0.18547544409613376,0.0007836990595611285,0.09743991640543365,0.1044932079414838,0.028474399164054337,0.1865203761755486,0.0,0.1099791013584117,0.10945663531870428,0.0219435736677116,0.15543364681295715,0.0,12
0.0,0.18547544409613376,0.0007836990595611285,0.09743991640543365,0.1044932079414838,0.028474399164054337,0.1865203761755486,0.0,0.1099791013584117,0.10945663531870428,0.0219435736677116,0.15543364681295715,13
0.15543364681295715,0.0,0.18547544409613376,0.0007836990595611285,0.09743991640543365,0.1044932079414838,0.028474399164054337,0.1865203761755486,0.0,0.1099791013584117,0.10945663531870428,0.0219435736677116,14
0.0219435736677116,0.15543364681295715,0.0,0.18547544409613376,0.0007836990595611285,0.09743991640543365,0.1044932079414838,0.028474399164054337,0.1865203761755486,0.0,0.1099791013584117,0.10945663531870428,15
0.10945663531870428,0.0219435736677116,0.15543364681295715,0.0,0.18547544409613376,0.0007836990595611285,0.09743991640543365,0.1044932079414838,0.028474399164054337,0.1865203761755486,0.0,0.1099791013584117,16
0.1099791013584117,0.10945663531870428,0.0219435736677116,0.15543364681295715,0.0,0.18547544409613376,0.0007836990595611285,0.09743991640543365,0.1044932079414838,0.028474399164054337,0.1865203761755486,0.0,17
0.0,0.1099791013584117,0.10945663531870428,0.0219435736677116,0.15543364681295715,0.0,0.18547544409613376,0.0007836990595611285,0.09743991640543365,0.1044932079414838,0.028474399164054337,0.1865203761755486,18
0.1865203761755486,0.0,0.1099791013584117,0.10945663531870428,0.0219435736677116,0.15543364681295715,0.0,0.18547544409613376,0.0007836990595611285,0.09743991640543365,0.1044932079414838,0.028474399164054337,19
0.028474399164054337,0.1865203761755486,0.0,0.1099791013584117,0.10945663531870428,0.0219435736677116,0.15543364681295715,0.0,0.18547544409613376,0.0007836990595611285,0.09743991640543365,0.1044932079414838,20
0.1044932079414838,0.028474399164054337,0.1865203761755486,0.0,0.1099791013584117,0.10945663531870428,0.0219435736677116,0.15543364681295715,0.0,0.18547544409613376,0.0007836990595611285,0.09743991640543365,21
0.09743991640543365,0.1044932079414838,0.028474399164054337,0.1865203761755486,0.0,0.1099791013584117,0.10945663531870428,0.0219435736677116,0.15543364681295715,0.0,0.18547544409613376,0.0007836990595611285,22
0.0007836990595611285,0.09743991640543365,0.1044932079414838,0.028474399164054337,0.1865203761755486,0.0,0.1099791013584117,0.10945663531870428,0.0219435736677116,0.15543364681295715,0.0,0.18547544409613376,23
0.13537117903930132,0.0,0.20160116448326054,0.0,0.11863173216885008,0.024017467248908297,0.03857350800582242,0.25109170305676853,0.000727802037845706,0.10480349344978165,0.008733624454148471,0.11644832605531295,7
0.07571912013536379,0.05668358714043993,0.09475465313028765,0.03680203045685279,0.11040609137055837,0.00676818950930626,0.06641285956006768,0.116751269035533,0.06260575296108291,0.1831641285956007,0.0,0.18993231810490693,7
0.002927400468384075,0.11475409836065574,0.21604215456674472,0.00702576112412178,0.19086651053864168,0.0,0.09543325526932084,0.03161592505854801,0.025175644028103045,0.23126463700234193,0.000585480093676815,0.08430913348946135,9
0.00702576112412178,0.19086651053864168,0.0,0.09543325526932084,0.03161592505854801,0.025175644028103045,0.23126463700234193,0.000585480093676815,0.08430913348946135,0.002927400468384075,0.11475409836065574,0.21604215456674472,6
0.0,0.09713024282560706,0.10099337748344371,0.02041942604856512,0.23178807947019867,0.0,0.12831125827814568,0.00358719646799117,0.0499448123620309,0.2367549668874172,0.0,0.13107064017660044,9
0.07326315789473684,0.18989473684210526,0.00631578947368421,0.08968421052631578,0.011789473684210527,0.14736842105263157,0.09978947368421053,0.04042105263157895,0.25473684210526315,0.010947368421052631,0.06526315789473684,0.010526315789473684,1
0.0,0.046393926613243354,0.3009278785322649,0.0,0.15288907633909743,0.0,0.13665120202446226,0.10797132011809363,0.0008435259384226065,0.16343315056938001,0.0,0.09088991986503585,2
0.09088991986503585,0.0,0.046393926613243354,0.3009278785322649,0.0,0.15288907633909743,0.0,0.13665120202446226,0.10797132011809363,0.0008435259384226065,0.16343315056938001,0.0,3
0.03720019579050416,0.010279001468428781,0.24008810572687225,0.0,0.15516397454723446,0.012726382770435633,0.13191385217816937,0.12016642192853647,0.0002447381302006853,0.2109642682329907,0.012726382770435633,0.06852667645619187,2
0.008703220191470844,0.04308093994778068,0.09617058311575283,0.010443864229765013,0.09704090513489991,0.0004351610095735422,0.16536118363794605,0.13881636205395997,0.013489991296779809,0.2432550043516101,0.0008703220191470844,0.1823324630113142,2
0.2432550043516101,0.0008703220191470844,0.1823324630113142,0.008703220191470844,0.04308093994778068,0.09617058311575283,0.010443864229765013,0.09704090513489991,0.0004351610095735422,0.16536118363794605,0.13881636205395997,0.013489991296779809,5
0.03286384976525822,0.10328638497652583,0.25821596244131456,0.0,0.11267605633802817,0.009389671361502348,0.10328638497652583,0.09389671361502347,0.014084507042253521,0.22065727699530516,0.0,0.051643192488262914,2
0.022608695652173914,0.05391304347826087,0.09333333333333334,0.01681159420289855,0.23072463768115942,0.008695652173913044,0.09565217391304348,0.0672463768115942,0.002318840579710145,0.2718840579710145,0.0,0.13681159420289854,9
0.008695652173913044,0.09565217391304348,0.0672463768115942,0.002318840579710145,0.2718840579710145,0.0,0.13681159420289854,0.022608695652173914,0.05391304347826087,0.09333333333333334,0.01681159420289855,0.23072463768115942,4
0.03404255319148936,0.00851063829787234,0.09361702127659574,0.0,0.24680851063829787,0.03404255319148936,0.14468085106382977,0.2,0.0,0.05106382978723404,0.00851063829787234,0.17872340425531916,11
0.0,0.24680851063829787,0.03404255319148936,0.14468085106382977,0.2,0.0,0.05106382978723404,0.00851063829787234,0.17872340425531916,0.03404255319148936,0.00851063829787234,0.09361702127659574,8
0.08821478382147838,0.21617852161785217,0.0,0.14191073919107391,0.0024407252440725243,0.06868898186889819,0.16422594142259414,0.0,0.21792189679218968,0.0,0.09902370990237098,0.001394700139470014,1
0.10623353819139596,0.0,0.18700614574187885,0.0,0.16417910447761194,0.0,0.03160667251975417,0.20632133450395082,0.0,0.11501316944688324,0.0,0.18964003511852504,7
0.20754716981132076,0.0009593859929645027,0.07930924208506555,0.007675087943716022,0.18995842660697154,0.07771026543012471,0.008954269267668692,0.234729772945315,0.003837543971858011,0.08890310201471059,0.0,0.10041573393028462,0
0.0707133917396746,0.016896120150187734,0.13078848560700876,0.09011264080100125,0.02002503128911139,0.13704630788485608,0.0,0.19524405506883605,0.015018773466833541,0.13892365456821026,0.18523153942428036,0.0,19
0.0,0.0707133917396746,0.016896120150187734,0.13078848560700876,0.09011264080100125,0.02002503128911139,0.13704630788485608,0.0,0.19524405506883605,0.015018773466833541,0.13892365456821026,0.18523153942428036,20
0.18523153942428036,0.0,0.0707133917396746,0.016896120150187734,0.13078848560700876,0.09011264080100125,0.02002503128911139,0.13704630788485608,0.0,0.19524405506883605,0.015018773466833541,0.13892365456821026,21
0.13892365456821026,0.18523153942428036,0.0,0.0707133917396746,0.016896120150187734,0.13078848560700876,0.09011264080100125,0.02002503128911139,0.13704630788485608,0.0,0.19524405506883605,0.015018773466833541,22
0.015018773466833541,0.13892365456821026,0.18523153942428036,0.0,0.0707133917396746,0.016896120150187734,0.13078848560700876,0.09011264080100125,0.02002503128911139,0.13704630788485608,0.0,0.19524405506883605,23
0.19524405506883605,0.015018773466833541,0.13892365456821026,0.18523153942428036,0.0,0.0707133917396746,0.016896120150187734,0.13078848560700876,0.09011264080100125,0.02002503128911139,0.13704630788485608,0.0,12
0.0,0.19524405506883605,0.015018773466833541,0.13892365456821026,0.18523153942428036,0.0,0.0707133917396746,0.016896120150187734,0.13078848560700876,0.09011264080100125,0.02002503128911139,0.13704630788485608,13
0.13704630788485608,0.0,0.19524405506883605,0.015018773466833541,0.13892365456821026,0.18523153942428036,0.0,0.0707133917396746,0.016896120150187734,0.13078848560700876,0.09011264080100125,0.02002503128911139,14
0.02002503128911139,0.13704630788485608,0.0,0.19524405506883605,0.015018773466833541,0.13892365456821026,0.18523153942428036,0.0,0.0707133917396746,0.016896120150187734,0.13078848560700876,0.09011264080100125,15
0.09011264080100125,0.02002503128911139,0.13704630788485608,0.0,0.19524405506883605,0.015018773466833541,0.13892365456821026,0.18523153942428036,0.0,0.0707133917396746,0.016896120150187734,0.13078848560700876,16
0.13078848560700876,0.09011264080100125,0.02002503128911139,0.13704630788485608,0.0,0.19524405506883605,0.015018773466833541,0.13892365456821026,0.18523153942428036,0.0,0.0707133917396746,0.016896120150187734,17
0.016896120150187734,0.13078848560700876,0.09011264080100125,0.02002503128911139,0.13704630788485608,0.0,0.19524405506883605,0.015018773466833541,0.13892365456821026,0.18523153942428036,0.0,0.0707133917396746,18
0.0,0.10666666666666667,0.00021505376344086021,0.09032258064516129,0.10064516129032258,0.0,0.2627956989247312,0.0,0.08430107526881721,0.001935483870967742,0.10473118279569893,0.24838709677419354,11
0.00675371454299865,0.17199459702836561,0.012832057631697433,0.46938316073840614,0.08419630796938316,0.004502476361999099,0.08059432687978388,0.0,0.06190904997748762,0.0,0.0814948221521837,0.026339486717694732,3
0.26259489302967565,0.0003450655624568668,0.08902691511387163,0.0003450655624568668,0.12974465148378192,0.10420979986197378,0.015873015873015872,0.2370600414078675,0.0003450655624568668,0.08385093167701864,0.006556245686680469,0.07004830917874397,0
0.0003450655624568668,0.08385093167701864,0.006556245686680469,0.07004830917874397,0.26259489302967565,0.0003450655624568668,0.08902691511387163,0.0003450655624568668,0.12974465148378192,0.10420979986197378,0.015873015873015872,0.2370600414078675,4
0.08247422680412371,0.0753370340999207,0.1260904044409199,0.0,0.23750991276764472,0.03766851704996035,0.03409992069785884,0.09674861221252974,0.02458366375892149,0.1978588421887391,0.0,0.08762886597938144,9
0.2539992196644557,0.0148263753413968,0.07920405774483028,0.0011705033164260631,0.14280140460397972,0.08076472883339836,0.0,0.24775653531018338,0.010534529847834569,0.06984003121342178,0.03745610612563402,0.06164650799843933,0
